ds,yhat,yhat_lower,yhat_upper,trend,valor_real,tipo,periodo,anio,mes,banco_estandarizado,indicador
2019-11-01,9.426467602210032,7.0017140483002684,11.99467922509461,8.348477088847545,9.53,historico_ajustado,2019-11,2019,11,COMERCIAL DE MANABI,morosidad
2019-12-01,6.424708585814092,3.9580174568657505,8.832786350244763,8.310812286866188,5.9,historico_ajustado,2019-12,2019,12,COMERCIAL DE MANABI,morosidad
2020-01-01,7.53998536056859,5.036992734849403,10.181543570438361,8.253466980318093,6.41,historico_ajustado,2020-01,2020,1,COMERCIAL DE MANABI,morosidad
2020-02-01,8.2770210530579,5.818168241798166,10.777791815656897,8.196121673770001,8.19,historico_ajustado,2020-02,2020,2,COMERCIAL DE MANABI,morosidad
2020-03-01,7.827226293794608,5.345795109480399,10.280587324443204,8.142476064418558,7.05,historico_ajustado,2020-03,2020,3,COMERCIAL DE MANABI,morosidad
2020-04-01,8.485134789624583,6.003401575413721,11.079962034470407,8.085130757870465,6.91,historico_ajustado,2020-04,2020,4,COMERCIAL DE MANABI,morosidad
2020-05-01,8.670527348991953,6.162941108974638,11.156258717191406,8.029635299920697,6.4,historico_ajustado,2020-05,2020,5,COMERCIAL DE MANABI,morosidad
2020-06-01,7.458691424259683,5.0266071633977365,9.80590006136259,7.972289993372603,5.79,historico_ajustado,2020-06,2020,6,COMERCIAL DE MANABI,morosidad
2020-07-01,7.688090375831181,5.261867890820565,10.36000057438857,7.916794535422837,5.22,historico_ajustado,2020-07,2020,7,COMERCIAL DE MANABI,morosidad
2020-08-01,8.556847488719619,6.021212978064779,11.247787901149886,7.848772438321234,6.01,historico_ajustado,2020-08,2020,8,COMERCIAL DE MANABI,morosidad
2020-09-01,7.993390265785196,5.349667745772256,10.469156087534643,7.780750341219631,7.68,historico_ajustado,2020-09,2020,9,COMERCIAL DE MANABI,morosidad
2020-10-01,8.213311320947188,5.681414431030019,10.767813493534074,7.714922505314854,6.66,historico_ajustado,2020-10,2020,10,COMERCIAL DE MANABI,morosidad
2020-11-01,8.589610945117068,6.230854583823975,11.083001983259472,7.64690040821325,8.18,historico_ajustado,2020-11,2020,11,COMERCIAL DE MANABI,morosidad
2020-12-01,5.768538617127756,3.3778251989475874,8.323133629265088,7.581072572308473,5.47,historico_ajustado,2020-12,2020,12,COMERCIAL DE MANABI,morosidad
2021-01-01,6.816280671275805,4.39405893250641,9.549099605499615,7.513050475206868,7.09,historico_ajustado,2021-01,2021,1,COMERCIAL DE MANABI,morosidad
2021-02-01,7.4856160505213,5.097890243715727,10.18700200361052,7.4392056669908335,8.2,historico_ajustado,2021-02,2021,2,COMERCIAL DE MANABI,morosidad
2021-03-01,6.996578289633417,4.520584888114421,9.504329699956488,7.372507130537642,7.97,historico_ajustado,2021-03,2021,3,COMERCIAL DE MANABI,morosidad
2021-04-01,7.735590773352771,5.272029032697519,10.300278233378865,7.298662322321605,8.89,historico_ajustado,2021-04,2021,4,COMERCIAL DE MANABI,morosidad
2021-05-01,7.902432915776931,5.1431802832227005,10.376877107071516,7.227199604693184,9.35,historico_ajustado,2021-05,2021,5,COMERCIAL DE MANABI,morosidad
2021-06-01,6.63349567807848,4.112907763917678,9.034312508834413,7.153354796477149,7.93,historico_ajustado,2021-06,2021,6,COMERCIAL DE MANABI,morosidad
2021-07-01,6.844479505871344,4.422013697330003,9.388395045614681,7.081892078848726,8.3,historico_ajustado,2021-07,2021,7,COMERCIAL DE MANABI,morosidad
2021-08-01,7.707796664844368,5.091409762782126,10.455441994141605,7.008047270632687,6.97,historico_ajustado,2021-08,2021,8,COMERCIAL DE MANABI,morosidad
2021-09-01,7.081331758801048,4.510943873769379,9.703029081158512,6.93112930964157,5.94,historico_ajustado,2021-09,2021,9,COMERCIAL DE MANABI,morosidad
2021-10-01,7.407518599734483,4.973706041389259,9.808155952698904,6.856692573198551,6.85,historico_ajustado,2021-10,2021,10,COMERCIAL DE MANABI,morosidad
2021-11-01,7.7690216416779325,5.105134218465287,10.239467596119518,6.779774612207429,6.87,historico_ajustado,2021-11,2021,11,COMERCIAL DE MANABI,morosidad
2021-12-01,4.8683467883608325,2.55687452343854,7.234816150666172,6.70533787576441,5.3,historico_ajustado,2021-12,2021,12,COMERCIAL DE MANABI,morosidad
2022-02-01,6.610211397816938,4.280504445081657,9.135453907466658,6.551501953782169,5.85,historico_ajustado,2022-02,2022,2,COMERCIAL DE MANABI,morosidad
2022-03-01,6.046384860620779,3.5107119603988406,8.573965571694691,6.482027666435351,5.87,historico_ajustado,2022-03,2022,3,COMERCIAL DE MANABI,morosidad
2022-04-01,6.880166851715375,4.448698739385593,9.645594625671459,6.405109633886895,5.84,historico_ajustado,2022-04,2022,4,COMERCIAL DE MANABI,morosidad
2022-05-01,7.039453681025726,4.5771929437678445,9.47955761020882,6.33067282819484,5.9,historico_ajustado,2022-05,2022,5,COMERCIAL DE MANABI,morosidad
2022-06-01,5.727089425555571,3.276540621725001,8.292858989933016,6.253754795646383,5.61,historico_ajustado,2022-06,2022,6,COMERCIAL DE MANABI,morosidad
2022-07-01,5.932918519891501,3.554287363512498,8.596891255159234,6.17931798995433,6.83,historico_ajustado,2022-07,2022,7,COMERCIAL DE MANABI,morosidad
2022-08-01,6.7930657766616,4.228175107763255,9.312791591067237,6.102399957405872,8.86,historico_ajustado,2022-08,2022,8,COMERCIAL DE MANABI,morosidad
2022-09-01,6.114431183189772,3.586661767338892,8.417091434041568,6.025481924857416,9.78,historico_ajustado,2022-09,2022,9,COMERCIAL DE MANABI,morosidad
2022-10-01,6.555614798043013,4.172976047911587,9.148332276850146,5.951045119165361,13.3,historico_ajustado,2022-10,2022,10,COMERCIAL DE MANABI,morosidad
2022-11-01,6.908480156716667,4.381139990121453,9.618585752011608,5.874124012109127,14.78,historico_ajustado,2022-11,2022,11,COMERCIAL DE MANABI,morosidad
2022-12-01,3.938160440806519,1.5114491889441766,6.514411207952258,5.799684231086968,3.29,historico_ajustado,2022-12,2022,12,COMERCIAL DE MANABI,morosidad
2023-01-01,5.014820628733997,2.360634421524025,7.645838052908879,5.722763124030737,9.22,historico_ajustado,2023-01,2023,1,COMERCIAL DE MANABI,morosidad
2023-02-01,5.71604696961305,3.2841664489690516,8.388583289419552,5.645842016974505,4.06,historico_ajustado,2023-02,2023,2,COMERCIAL DE MANABI,morosidad
2023-03-01,5.0820282481943195,2.6608244075331173,7.618497422116861,5.576364888020489,5.14,historico_ajustado,2023-03,2023,3,COMERCIAL DE MANABI,morosidad
2023-04-01,6.013789476489193,3.425175436171537,8.585399984977503,5.499443780964257,5.85,historico_ajustado,2023-04,2023,4,COMERCIAL DE MANABI,morosidad
2023-05-01,6.166495337081736,3.5832622714505544,8.815559326007989,5.425003999942098,4.15,historico_ajustado,2023-05,2023,5,COMERCIAL DE MANABI,morosidad
2023-06-01,4.814069733429246,2.335459653293078,7.221937291292221,5.348082892885866,3.13,historico_ajustado,2023-06,2023,6,COMERCIAL DE MANABI,morosidad
2023-07-01,5.017989038248603,2.673129589609122,7.652353607579191,5.273643111863706,2.78,historico_ajustado,2023-07,2023,7,COMERCIAL DE MANABI,morosidad
2023-08-01,5.877575740783707,3.3492118193265967,8.383132667262045,5.196722004807476,2.92,historico_ajustado,2023-08,2023,8,COMERCIAL DE MANABI,morosidad
2023-09-01,5.148742965711632,2.751721948208681,7.747137344315257,5.119800897751242,3.56,historico_ajustado,2023-09,2023,9,COMERCIAL DE MANABI,morosidad
2023-10-01,5.7049151243397205,3.2972210389105703,8.21289525873875,5.045361116729082,3.12,historico_ajustado,2023-10,2023,10,COMERCIAL DE MANABI,morosidad
2023-11-01,6.04643052303528,3.5438572415434093,8.597948657442728,4.96844000967285,3.19,historico_ajustado,2023-11,2023,11,COMERCIAL DE MANABI,morosidad
2023-12-01,3.007896527598696,0.3823566696724678,5.5316267220765285,4.89400022865069,2.27,historico_ajustado,2023-12,2023,12,COMERCIAL DE MANABI,morosidad
2024-01-01,4.10359750184515,1.4974801534978144,6.512329217737972,4.8170791215944595,2.08,historico_ajustado,2024-01,2024,1,COMERCIAL DE MANABI,morosidad
2024-02-01,4.82105739382612,2.2857516772951856,7.448931900863148,4.740158014538228,1.69,historico_ajustado,2024-02,2024,2,COMERCIAL DE MANABI,morosidad
2024-03-01,4.352949788926641,1.9683280583314124,7.125523647650628,4.66819955955014,2.08,historico_ajustado,2024-03,2024,3,COMERCIAL DE MANABI,morosidad
2024-04-01,4.991282484247753,2.3081657154989204,7.555550176659192,4.591278452493908,2.2,historico_ajustado,2024-04,2024,4,COMERCIAL DE MANABI,morosidad
2024-05-01,5.157730720542606,2.6776062886577723,7.7075131637134175,4.516838671471749,2.83,historico_ajustado,2024-05,2024,5,COMERCIAL DE MANABI,morosidad
2024-06-01,3.926318995302611,1.484972788752547,6.348425014663225,4.439917564415517,2.31,historico_ajustado,2024-06,2024,6,COMERCIAL DE MANABI,morosidad
2024-07-01,4.136773623801809,1.680991050253171,6.684478820981012,4.365477783393356,3.96,historico_ajustado,2024-07,2024,7,COMERCIAL DE MANABI,morosidad
2024-08-01,4.996631726735236,2.45526974483208,7.4557145319712825,4.288556676337126,2.47,historico_ajustado,2024-08,2024,8,COMERCIAL DE MANABI,morosidad
2024-09-01,4.424275493846999,1.9464902463150586,7.003744949850011,4.211635569280894,1.98,historico_ajustado,2024-09,2024,9,COMERCIAL DE MANABI,morosidad
2024-10-01,4.6355846038905275,2.239646114984304,7.011813353821154,4.137195788258733,2.1,historico_ajustado,2024-10,2024,10,COMERCIAL DE MANABI,morosidad
2024-11-01,5.002985218105746,2.3686872715114484,7.580214467250303,4.060274681202501,3.06,historico_ajustado,2024-11,2024,11,COMERCIAL DE MANABI,morosidad
2024-12-01,2.1733009449999026,-0.3273075342411628,4.7382074490203685,3.9858349001803424,2.63,historico_ajustado,2024-12,2024,12,COMERCIAL DE MANABI,morosidad
2025-01-01,3.2121439891931938,0.5869811579422275,5.772499167048092,3.9089137931241087,2.51,historico_ajustado,2025-01,2025,1,COMERCIAL DE MANABI,morosidad
2025-02-01,3.87840306959845,1.4507824228996862,6.3365860903012665,3.831992686067878,2.19,historico_ajustado,2025-02,2025,2,COMERCIAL DE MANABI,morosidad
2025-03-01,3.386586716209261,0.914657903428749,5.960352087300368,3.7625155571138635,2.59,historico_ajustado,2025-03,2025,3,COMERCIAL DE MANABI,morosidad
2025-04-01,4.122522901089093,1.4099647644082807,6.642287592857896,3.68559445005763,3.08,historico_ajustado,2025-04,2025,4,COMERCIAL DE MANABI,morosidad
2025-05-01,4.2863879801189695,1.8692445980342691,6.774001061120787,3.6111546690354706,3.53,historico_ajustado,2025-05,2025,5,COMERCIAL DE MANABI,morosidad
2025-06-01,3.0143744435804964,0.3486967122840173,5.569427691376894,3.5342335619792387,3.17,historico_ajustado,2025-06,2025,6,COMERCIAL DE MANABI,morosidad
2025-07-01,3.2223812079796748,0.6863239241681609,5.874782079956713,3.45979378095708,3.51,historico_ajustado,2025-07,2025,7,COMERCIAL DE MANABI,morosidad
2025-08-01,4.08262206811275,1.4859331805026943,6.625837425907138,3.382872673900848,4.95,historico_ajustado,2025-08,2025,8,COMERCIAL DE MANABI,morosidad
2025-09-01,3.456154016004397,0.8177972151219348,5.951044310381607,3.305951566844616,4.89,historico_ajustado,2025-09,2025,9,COMERCIAL DE MANABI,morosidad
2025-10-01,3.7823378123584326,1.3584013584943906,6.5135576091902,3.2315117858224567,4.84,historico_ajustado,2025-10,2025,10,COMERCIAL DE MANABI,morosidad
2025-11-01,4.143837708236316,1.702534295906122,6.657975435354798,3.154590678766223,5.68,historico_ajustado,2025-11,2025,11,COMERCIAL DE MANABI,morosidad
2025-12-01,1.2431598103407193,-1.2875204818061123,3.717002131678446,3.080150897744064,1.79,historico_ajustado,2025-12,2025,12,COMERCIAL DE MANABI,morosidad
2026-01-01,2.300858188028961,0.022580317704891755,4.777572375758879,3.003229790687834,1.93,historico_ajustado,2026-01,2026,1,COMERCIAL DE MANABI,morosidad
2026-02-01,2.985018127666094,0.3653128552612788,5.403695169519449,2.9263086836316003,4.33,historico_ajustado,2026-02,2026,2,COMERCIAL DE MANABI,morosidad
2026-03-01,2.4211887488627,-0.09434207573615949,4.9402207518448344,2.8568315546775853,2.56,historico_ajustado,2026-03,2026,3,COMERCIAL DE MANABI,morosidad
2026-04-01,3.2549676654501365,0.6561247390188897,5.644555158608786,2.7799104476213516,,proyeccion,2026-04,2026,4,COMERCIAL DE MANABI,morosidad
2026-05-01,3.414251519430473,0.931708084628832,5.996168037519947,2.7054706665991928,,proyeccion,2026-05,2026,5,COMERCIAL DE MANABI,morosidad
2026-06-01,2.1018841894521945,-0.5781583286925828,4.7268618789163686,2.628549559542964,,proyeccion,2026-06,2026,6,COMERCIAL DE MANABI,morosidad
2026-07-01,2.3077103084578576,-0.3806219986243777,4.67496985317715,2.5541097785208,,proyeccion,2026-07,2026,7,COMERCIAL DE MANABI,morosidad
2026-08-01,3.1678544907201305,0.6551682062796732,5.75173316654203,2.4771886714645714,,proyeccion,2026-08,2026,8,COMERCIAL DE MANABI,morosidad
2026-09-01,2.489216822740983,0.0715281747642074,5.09625582230733,2.4002675644083395,,proyeccion,2026-09,2026,9,COMERCIAL DE MANABI,morosidad
2026-10-01,2.930397462263996,0.23872012947221108,5.43534891210783,2.325827783386179,,proyeccion,2026-10,2026,10,COMERCIAL DE MANABI,morosidad
2026-11-01,3.2832628209373937,0.6683444410878123,6.009262843879234,2.2489066763299466,,proyeccion,2026-11,2026,11,COMERCIAL DE MANABI,morosidad
2026-12-01,0.31294310502730993,-2.341922964978281,2.6555894736295733,2.174466895307786,,proyeccion,2026-12,2026,12,COMERCIAL DE MANABI,morosidad
2027-01-01,1.3896032929548876,-1.1122945874058923,4.028428785440853,2.097545788251554,,proyeccion,2027-01,2027,1,COMERCIAL DE MANABI,morosidad
2027-02-01,2.090829633833739,-0.538867612916517,4.583184019995314,2.0206246811953257,,proyeccion,2027-02,2027,2,COMERCIAL DE MANABI,morosidad
2027-03-01,1.4568109124146398,-1.0041364314003633,3.918387089090358,1.9511475522413106,,proyeccion,2027-03,2027,3,COMERCIAL DE MANABI,morosidad
2011-09-01,48.44181352223055,34.281884395966706,63.557155434223965,52.774499229599996,26.38,historico_ajustado,2011-09,2011,9,COOPNACIONAL,morosidad
2011-10-01,48.089016600738134,32.96905856965537,63.54835505393166,52.49358582804476,31.94,historico_ajustado,2011-10,2011,10,COOPNACIONAL,morosidad
2011-11-01,49.87186616040477,34.18659511114827,65.19198758823143,52.20330864643768,37.5,historico_ajustado,2011-11,2011,11,COOPNACIONAL,morosidad
2011-12-01,47.54460345586074,32.33555681415645,63.12476255216509,51.92239524488244,38.25,historico_ajustado,2011-12,2011,12,COOPNACIONAL,morosidad
2012-01-01,53.336371988829725,38.77415119404991,68.96846985389882,51.63211806327536,51.29,historico_ajustado,2012-01,2012,1,COOPNACIONAL,morosidad
2012-02-01,56.13306969597184,41.17807964694622,71.2479388977518,51.34184088166828,55.47,historico_ajustado,2012-02,2012,2,COOPNACIONAL,morosidad
2012-03-01,54.48956091216041,40.07696774198256,69.40536158930112,51.0702912592194,51.49,historico_ajustado,2012-03,2012,3,COOPNACIONAL,morosidad
2012-04-01,47.63438285086479,32.51889647112511,63.17337736410545,50.78001407660163,35.13,historico_ajustado,2012-04,2012,4,COOPNACIONAL,morosidad
2012-05-01,49.39877176052018,34.83706763869914,64.76892848901734,50.499100674068316,36.48,historico_ajustado,2012-05,2012,5,COOPNACIONAL,morosidad
2012-06-01,52.46411273333417,36.72693469647347,67.52574427211081,50.20882349145055,40.23,historico_ajustado,2012-06,2012,6,COOPNACIONAL,morosidad
2012-07-01,52.58976010000496,37.77202760507015,67.20361384646765,49.92791008891724,53.48,historico_ajustado,2012-07,2012,7,COOPNACIONAL,morosidad
2012-08-01,55.186657884091254,40.5872901468681,71.18480136952628,49.637632906299466,60.43,historico_ajustado,2012-08,2012,8,COOPNACIONAL,morosidad
2012-09-01,46.72181811966623,31.96672439839281,62.55573615346318,49.34735572245277,52.3,historico_ajustado,2012-09,2012,9,COOPNACIONAL,morosidad
2012-10-01,44.18326676557836,28.695234162803114,59.809878970692274,49.066442318730154,53.47,historico_ajustado,2012-10,2012,10,COOPNACIONAL,morosidad
2012-11-01,45.54610311647703,29.777222453742,60.408360266553764,48.776165134883456,57.18,historico_ajustado,2012-11,2012,11,COOPNACIONAL,morosidad
2012-12-01,44.25430354120749,30.035108546880586,59.832328814663086,48.49525173116085,58.41,historico_ajustado,2012-12,2012,12,COOPNACIONAL,morosidad
2013-01-01,49.968161380047604,35.14567580652039,64.44784199760761,48.20497454731415,76.23,historico_ajustado,2013-01,2013,1,COOPNACIONAL,morosidad
2013-02-01,52.814487595423145,37.900172193912034,67.64075176745312,47.91469736152064,86.09,historico_ajustado,2013-02,2013,2,COOPNACIONAL,morosidad
2013-03-01,51.04344006571649,37.37287439280909,65.61612275617952,47.652511516287795,50.48,historico_ajustado,2013-03,2013,3,COOPNACIONAL,morosidad
2013-04-01,44.01825576431844,29.06453063858727,58.48375420845354,47.36223433049428,56.57,historico_ajustado,2013-04,2013,4,COOPNACIONAL,morosidad
2013-05-01,46.15654155812369,31.48146320497901,61.584267301184816,47.08132092488766,71.45,historico_ajustado,2013-05,2013,5,COOPNACIONAL,morosidad
2013-06-01,49.095995502685994,34.21025794068812,65.27094894744019,46.79104373909414,76.77,historico_ajustado,2013-06,2013,6,COOPNACIONAL,morosidad
2013-07-01,49.34886067767065,34.54115277043104,64.33006752153064,46.510130333487524,80.42,historico_ajustado,2013-07,2013,7,COOPNACIONAL,morosidad
2013-08-01,51.83403011216246,35.69679175063487,66.51733829481498,46.21985314653056,83.38,historico_ajustado,2013-08,2013,8,COOPNACIONAL,morosidad
2013-09-01,42.73242065104925,26.99879293750284,58.1963280146905,45.92957595957359,39.36,historico_ajustado,2013-09,2013,9,COOPNACIONAL,morosidad
2013-10-01,40.91197598702302,25.379410711524752,54.93366962504183,45.64866255284105,43.27,historico_ajustado,2013-10,2013,10,COOPNACIONAL,morosidad
2013-11-01,42.427686198653745,27.254470441343816,57.90056087223032,45.3583853658841,45.08,historico_ajustado,2013-11,2013,11,COOPNACIONAL,morosidad
