periodo,banco_estandarizado,indicador,valor,unidad,sentido,periodo_dt,promedio_sistema,mediana_sistema,bancos_con_dato,diferencia_vs_promedio,diferencia_pct_vs_promedio
2013-06,DELBANK,patrimonio,7.55,millones_usd,mayor_es_mejor,2013-06-01,110.07583333333334,39.665,24,-102.52583333333334,-93.14109212588292
2013-06,DELBANK,roe,43.09,porcentaje,mayor_es_mejor,2013-06-01,8.641153846153847,8.98,26,34.448846153846155,398.6602572662127
2013-06,DELBANK,solvencia_proxy,31.8,porcentaje,mayor_es_mejor,2013-06-01,12.39875,9.695,24,19.40125,156.4774674866418
2013-06,FINCA,activos_totales,46.25,millones_usd,mayor_es_tamano,2013-06-01,1168.875,499.845,24,-1122.625,-96.04320393540797
2013-06,FINCA,morosidad,10.85,porcentaje,menor_es_mejor,2013-06-01,12.403076923076922,4.095,26,-1.5530769230769224,-12.521706772513019
2013-06,FINCA,pasivos_totales,36.99,millones_usd,informativo,2013-06-01,1053.5979166666666,455.69,24,-1016.6079166666666,-96.48917301231693
2013-06,FINCA,patrimonio,10.8,millones_usd,mayor_es_mejor,2013-06-01,110.07583333333334,39.665,24,-99.27583333333334,-90.18858211384575
2013-06,FINCA,roe,-28.45,porcentaje,mayor_es_mejor,2013-06-01,8.641153846153847,8.98,26,-37.091153846153844,-429.23843859883385
2013-06,FINCA,solvencia_proxy,16.6,porcentaje,mayor_es_mejor,2013-06-01,12.39875,9.695,24,4.201250000000002,33.884464159693536
2013-06,GENERAL RUMIÑAHUI,activos_totales,537.47,millones_usd,mayor_es_tamano,2013-06-01,1168.875,499.845,24,-631.405,-54.01817987381029
2013-06,GENERAL RUMIÑAHUI,morosidad,2.41,porcentaje,menor_es_mejor,2013-06-01,12.403076923076922,4.095,26,-9.993076923076922,-80.5693376333416
2013-06,GENERAL RUMIÑAHUI,pasivos_totales,500.74,millones_usd,informativo,2013-06-01,1053.5979166666666,455.69,24,-552.8579166666666,-52.47333047276494
2013-06,GENERAL RUMIÑAHUI,patrimonio,34.19,millones_usd,mayor_es_mejor,2013-06-01,110.07583333333334,39.665,24,-75.88583333333334,-68.93959467336911
2013-06,GENERAL RUMIÑAHUI,roe,14.19,porcentaje,mayor_es_mejor,2013-06-01,8.641153846153847,8.98,26,5.548846153846153,64.21418079850446
2013-06,GENERAL RUMIÑAHUI,solvencia_proxy,6.23,porcentaje,mayor_es_mejor,2013-06-01,12.39875,9.695,24,-6.168749999999999,-49.7529992942837
2013-06,GUAYAQUIL,activos_totales,3353.5,millones_usd,mayor_es_tamano,2013-06-01,1168.875,499.845,24,2184.625,186.89979681317504
2013-06,GUAYAQUIL,morosidad,3.06,porcentaje,menor_es_mejor,2013-06-01,12.403076923076922,4.095,26,-9.343076923076922,-75.32870255519721
2013-06,GUAYAQUIL,pasivos_totales,3018.41,millones_usd,informativo,2013-06-01,1053.5979166666666,455.69,24,1964.8120833333332,186.48594992950743
2013-06,GUAYAQUIL,patrimonio,318.06,millones_usd,mayor_es_mejor,2013-06-01,110.07583333333334,39.665,24,207.98416666666668,188.94625674724244
2013-06,GUAYAQUIL,roe,10.48,porcentaje,mayor_es_mejor,2013-06-01,8.641153846153847,8.98,26,1.8388461538461538,21.280099701784838
2013-06,GUAYAQUIL,solvencia_proxy,8.62,porcentaje,mayor_es_mejor,2013-06-01,12.39875,9.695,24,-3.7787500000000005,-30.476862586954333
2013-06,INTERNACIONAL,activos_totales,2147.34,millones_usd,mayor_es_tamano,2013-06-01,1168.875,499.845,24,978.4650000000001,83.70997754250884
2013-06,INTERNACIONAL,morosidad,1.68,porcentaje,menor_es_mejor,2013-06-01,12.403076923076922,4.095,26,-10.723076923076922,-86.45497395187299
2013-06,INTERNACIONAL,pasivos_totales,1958.19,millones_usd,informativo,2013-06-01,1053.5979166666666,455.69,24,904.5920833333334,85.85742900814077
2013-06,INTERNACIONAL,patrimonio,176.89,millones_usd,mayor_es_mejor,2013-06-01,110.07583333333334,39.665,24,66.81416666666665,60.69830647053923
2013-06,INTERNACIONAL,roe,12.98,porcentaje,mayor_es_mejor,2013-06-01,8.641153846153847,8.98,26,4.338846153846154,50.21142119553122
2013-06,INTERNACIONAL,solvencia_proxy,7.58,porcentaje,mayor_es_mejor,2013-06-01,12.39875,9.695,24,-4.81875,-38.86480491985079
2013-06,LITORAL,activos_totales,25.32,millones_usd,mayor_es_tamano,2013-06-01,1168.875,499.845,24,-1143.555,-97.83381456528714
2013-06,LITORAL,morosidad,7.01,porcentaje,menor_es_mejor,2013-06-01,12.403076923076922,4.095,26,-5.393076923076922,-43.48176631108905
2013-06,LITORAL,pasivos_totales,21.36,millones_usd,informativo,2013-06-01,1053.5979166666666,455.69,24,-1032.2379166666667,-97.97266113931035
2013-06,LITORAL,patrimonio,4.03,millones_usd,mayor_es_mejor,2013-06-01,110.07583333333334,39.665,24,-106.04583333333333,-96.33888758507393
2013-06,LITORAL,roe,-3.43,porcentaje,mayor_es_mejor,2013-06-01,8.641153846153847,8.98,26,-12.071153846153846,-139.69377308942003
2013-06,LITORAL,solvencia_proxy,12.9,porcentaje,mayor_es_mejor,2013-06-01,12.39875,9.695,24,0.5012500000000006,4.042746244581112
2013-06,LOJA,activos_totales,376.16,millones_usd,mayor_es_tamano,2013-06-01,1168.875,499.845,24,-792.7149999999999,-67.81862902363383
2013-06,LOJA,morosidad,4.1,porcentaje,menor_es_mejor,2013-06-01,12.403076923076922,4.095,26,-8.303076923076922,-66.94368643016621
2013-06,LOJA,pasivos_totales,340.56,millones_usd,informativo,2013-06-01,1053.5979166666666,455.69,24,-713.0379166666667,-67.67647367057721
2013-06,LOJA,patrimonio,32.85,millones_usd,mayor_es_mejor,2013-06-01,110.07583333333334,39.665,24,-77.22583333333333,-70.15693726294751
2013-06,LOJA,roe,15.86,porcentaje,mayor_es_mejor,2013-06-01,8.641153846153847,8.98,26,7.218846153846153,83.54030355632705
2013-06,LOJA,solvencia_proxy,8.01,porcentaje,mayor_es_mejor,2013-06-01,12.39875,9.695,24,-4.38875,-35.39671337836475
2013-06,MACHALA,activos_totales,608.31,millones_usd,mayor_es_tamano,2013-06-01,1168.875,499.845,24,-560.565,-47.95765158806545
2013-06,MACHALA,morosidad,2.54,porcentaje,menor_es_mejor,2013-06-01,12.403076923076922,4.095,26,-9.863076923076921,-79.52121061771271
2013-06,MACHALA,pasivos_totales,561.45,millones_usd,informativo,2013-06-01,1053.5979166666666,455.69,24,-492.14791666666656,-46.71117025588904
2013-06,MACHALA,patrimonio,45.14,millones_usd,mayor_es_mejor,2013-06-01,110.07583333333334,39.665,24,-64.93583333333333,-58.991907094351625
2013-06,MACHALA,roe,7.47,porcentaje,mayor_es_mejor,2013-06-01,8.641153846153847,8.98,26,-1.1711538461538469,-13.553211376685814
2013-06,MACHALA,solvencia_proxy,6.74,porcentaje,mayor_es_mejor,2013-06-01,12.39875,9.695,24,-5.6587499999999995,-45.63968141949793
2013-06,PACIFICO,activos_totales,3282.46,millones_usd,mayor_es_tamano,2013-06-01,1168.875,499.845,24,2113.585,180.8221580579617
2013-06,PACIFICO,morosidad,1.43,porcentaje,menor_es_mejor,2013-06-01,12.403076923076922,4.095,26,-10.973076923076922,-88.47060282808236
2013-06,PACIFICO,pasivos_totales,2841.09,millones_usd,informativo,2013-06-01,1053.5979166666666,455.69,24,1787.4920833333335,169.65600017400695
2013-06,PACIFICO,patrimonio,420.91,millones_usd,mayor_es_mejor,2013-06-01,110.07583333333334,39.665,24,310.8341666666667,282.38184282047985
2013-06,PACIFICO,roe,9.71,porcentaje,mayor_es_mejor,2013-06-01,8.641153846153847,8.98,26,1.0688461538461542,12.369252681710957
2013-06,PACIFICO,solvencia_proxy,11.21,porcentaje,mayor_es_mejor,2013-06-01,12.39875,9.695,24,-1.1887499999999989,-9.587660046375634
2013-06,PICHINCHA,activos_totales,8415.79,millones_usd,mayor_es_tamano,2013-06-01,1168.875,499.845,24,7246.915000000001,619.9905892417923
2013-06,PICHINCHA,morosidad,4.09,porcentaje,menor_es_mejor,2013-06-01,12.403076923076922,4.095,26,-8.313076923076922,-67.02431158521458
2013-06,PICHINCHA,pasivos_totales,7655.86,millones_usd,informativo,2013-06-01,1053.5979166666666,455.69,24,6602.262083333333,626.6396296816267
2013-06,PICHINCHA,patrimonio,732.97,millones_usd,mayor_es_mejor,2013-06-01,110.07583333333334,39.665,24,622.8941666666667,565.8773118531922
2013-06,PICHINCHA,roe,7.17,porcentaje,mayor_es_mejor,2013-06-01,8.641153846153847,8.98,26,-1.4711538461538467,-17.024969955935376
2013-06,PICHINCHA,solvencia_proxy,7.83,porcentaje,mayor_es_mejor,2013-06-01,12.39875,9.695,24,-4.56875,-36.848472628289144
2013-06,PROCREDIT,activos_totales,462.22,millones_usd,mayor_es_tamano,2013-06-01,1168.875,499.845,24,-706.655,-60.455994011335676
2013-06,PROCREDIT,morosidad,2.35,porcentaje,menor_es_mejor,2013-06-01,12.403076923076922,4.095,26,-10.053076923076922,-81.05308856363186
2013-06,PROCREDIT,pasivos_totales,410.64,millones_usd,informativo,2013-06-01,1053.5979166666666,455.69,24,-642.9579166666666,-61.02497988044934
2013-06,PROCREDIT,patrimonio,48.51,millones_usd,mayor_es_mejor,2013-06-01,110.07583333333334,39.665,24,-61.56583333333334,-55.93038132802387
2013-06,PROCREDIT,roe,12.02,porcentaje,mayor_es_mejor,2013-06-01,8.641153846153847,8.98,26,3.378846153846153,39.1017937419326
2013-06,PROCREDIT,solvencia_proxy,9.3,porcentaje,mayor_es_mejor,2013-06-01,12.39875,9.695,24,-3.098749999999999,-24.992438753906637
2013-06,PRODUBANCO,activos_totales,2671.78,millones_usd,mayor_es_tamano,2013-06-01,1168.875,499.845,24,1502.9050000000002,128.5770505828254
2013-06,PRODUBANCO,morosidad,1.73,porcentaje,menor_es_mejor,2013-06-01,12.403076923076922,4.095,26,-10.673076923076922,-86.05184817663111
2013-06,PRODUBANCO,pasivos_totales,2426.66,millones_usd,informativo,2013-06-01,1053.5979166666666,455.69,24,1373.0620833333332,130.32126028469906
2013-06,PRODUBANCO,patrimonio,233.87,millones_usd,mayor_es_mejor,2013-06-01,110.07583333333334,39.665,24,123.79416666666667,112.46262046619375
2013-06,PRODUBANCO,roe,9.39,porcentaje,mayor_es_mejor,2013-06-01,8.641153846153847,8.98,26,0.7488461538461539,8.666043530511418
2013-06,PRODUBANCO,solvencia_proxy,8.1,porcentaje,mayor_es_mejor,2013-06-01,12.39875,9.695,24,-4.29875,-34.67083375340256
2013-06,PROMERICA,activos_totales,758.45,millones_usd,mayor_es_tamano,2013-06-01,1168.875,499.845,24,-410.42499999999995,-35.11282215805796
2013-06,PROMERICA,morosidad,2.12,porcentaje,menor_es_mejor,2013-06-01,12.403076923076922,4.095,26,-10.283076923076923,-82.90746712974449
2013-06,PROMERICA,pasivos_totales,701.65,millones_usd,informativo,2013-06-01,1053.5979166666666,455.69,24,-351.94791666666663,-33.4043861609129
2013-06,PROMERICA,patrimonio,55.01,millones_usd,mayor_es_mejor,2013-06-01,110.07583333333334,39.665,24,-55.06583333333334,-50.02536130394956
2013-06,PROMERICA,roe,6.5,porcentaje,mayor_es_mejor,2013-06-01,8.641153846153847,8.98,26,-2.1411538461538466,-24.778564116259407
2013-06,PROMERICA,solvencia_proxy,6.79,porcentaje,mayor_es_mejor,2013-06-01,12.39875,9.695,24,-5.60875,-45.2364149611856
2013-06,SOLIDARIO,activos_totales,725.83,millones_usd,mayor_es_tamano,2013-06-01,1168.875,499.845,24,-443.04499999999996,-37.90353972837129
2013-06,SOLIDARIO,morosidad,9.03,porcentaje,menor_es_mejor,2013-06-01,12.403076923076922,4.095,26,-3.3730769230769226,-27.195484991317294
2013-06,SOLIDARIO,pasivos_totales,619.95,millones_usd,informativo,2013-06-01,1053.5979166666666,455.69,24,-433.64791666666656,-41.158767477314825
2013-06,SOLIDARIO,patrimonio,103.09,millones_usd,mayor_es_mejor,2013-06-01,110.07583333333334,39.665,24,-6.985833333333332,-6.3463824181814035
2013-06,SOLIDARIO,roe,7.26,porcentaje,mayor_es_mejor,2013-06-01,8.641153846153847,8.98,26,-1.3811538461538468,-15.98344238216051
2013-06,SOLIDARIO,solvencia_proxy,12.33,porcentaje,mayor_es_mejor,2013-06-01,12.39875,9.695,24,-0.06874999999999964,-0.5544913801794507
2013-06,SUDAMERICANO,activos_totales,11.61,millones_usd,mayor_es_tamano,2013-06-01,1168.875,499.845,24,-1157.265,-99.00673724735324
2013-06,SUDAMERICANO,morosidad,2.68,porcentaje,menor_es_mejor,2013-06-01,12.403076923076922,4.095,26,-9.723076923076922,-78.39245844703548
2013-06,SUDAMERICANO,pasivos_totales,4.6,millones_usd,informativo,2013-06-01,1053.5979166666666,455.69,24,-1048.9979166666667,-99.56340080715485
2013-06,SUDAMERICANO,patrimonio,6.68,millones_usd,mayor_es_mejor,2013-06-01,110.07583333333334,39.665,24,-103.39583333333334,-93.93145634448979
2013-06,SUDAMERICANO,roe,9.81,porcentaje,mayor_es_mejor,2013-06-01,8.641153846153847,8.98,26,1.1688461538461539,13.526505541460809
2013-06,SUDAMERICANO,solvencia_proxy,40.85,porcentaje,mayor_es_mejor,2013-06-01,12.39875,9.695,24,28.45125,229.46869644117353
2013-06,TERRITORIAL,activos_totales,,millones_usd,mayor_es_tamano,2013-06-01,1168.875,499.845,24,,
2013-06,TERRITORIAL,morosidad,0.0,porcentaje,menor_es_mejor,2013-06-01,12.403076923076922,4.095,26,-12.403076923076922,-100.0
2013-06,TERRITORIAL,pasivos_totales,,millones_usd,informativo,2013-06-01,1053.5979166666666,455.69,24,,
2013-06,TERRITORIAL,patrimonio,,millones_usd,mayor_es_mejor,2013-06-01,110.07583333333334,39.665,24,,
2013-06,TERRITORIAL,roe,0.0,porcentaje,mayor_es_mejor,2013-06-01,8.641153846153847,8.98,26,-8.641153846153847,-100.0
2013-06,TERRITORIAL,solvencia_proxy,,porcentaje,mayor_es_mejor,2013-06-01,12.39875,9.695,24,,
2013-06,UNIBANCO,activos_totales,,millones_usd,mayor_es_tamano,2013-06-01,1168.875,499.845,24,,
2013-06,UNIBANCO,morosidad,0.0,porcentaje,menor_es_mejor,2013-06-01,12.403076923076922,4.095,26,-12.403076923076922,-100.0
2013-06,UNIBANCO,pasivos_totales,,millones_usd,informativo,2013-06-01,1053.5979166666666,455.69,24,,
2013-06,UNIBANCO,patrimonio,,millones_usd,mayor_es_mejor,2013-06-01,110.07583333333334,39.665,24,,
2013-06,UNIBANCO,roe,0.0,porcentaje,mayor_es_mejor,2013-06-01,8.641153846153847,8.98,26,-8.641153846153847,-100.0
2013-06,UNIBANCO,solvencia_proxy,,porcentaje,mayor_es_mejor,2013-06-01,12.39875,9.695,24,,
2013-07,AMAZONAS,activos_totales,128.7,millones_usd,mayor_es_tamano,2013-07-01,1178.0404166666667,511.14,24,-1049.3404166666667,-89.07507771557074
2013-07,AMAZONAS,morosidad,6.3,porcentaje,menor_es_mejor,2013-07-01,12.641923076923076,4.039999999999999,26,-6.341923076923076,-50.165809729532384
2013-07,AMAZONAS,pasivos_totales,110.42,millones_usd,informativo,2013-07-01,1061.7175,466.28,24,-951.2975,-89.59987002192203
2013-07,AMAZONAS,patrimonio,16.32,millones_usd,mayor_es_mejor,2013-07-01,110.02999999999999,39.655,24,-93.70999999999998,-85.16768154139778
2013-07,AMAZONAS,roe,20.6,porcentaje,mayor_es_mejor,2013-07-01,10.525769230769232,9.57,26,10.07423076923077,95.7101618737896
2013-07,AMAZONAS,solvencia_proxy,11.35,porcentaje,mayor_es_mejor,2013-07-01,12.225416666666668,9.55,24,-0.8754166666666681,-7.160628472103893
2013-07,AUSTRO,activos_totales,1223.93,millones_usd,mayor_es_tamano,2013-07-01,1178.0404166666667,511.14,24,45.88958333333335,3.895416717805028
2013-07,AUSTRO,morosidad,5.28,porcentaje,menor_es_mejor,2013-07-01,12.641923076923076,4.039999999999999,26,-7.361923076923076,-58.23420243998905
2013-07,AUSTRO,pasivos_totales,1105.46,millones_usd,informativo,2013-07-01,1061.7175,466.28,24,43.742500000000064,4.1199754171896075
2013-07,AUSTRO,patrimonio,111.93,millones_usd,mayor_es_mejor,2013-07-01,110.02999999999999,39.655,24,1.90000000000002,1.7268017813323822
2013-07,AUSTRO,roe,10.08,porcentaje,mayor_es_mejor,2013-07-01,10.525769230769232,9.57,26,-0.4457692307692316,-4.235027587970921
2013-07,AUSTRO,solvencia_proxy,8.39,porcentaje,mayor_es_mejor,2013-07-01,12.225416666666668,9.55,24,-3.835416666666667,-31.372482192154322
2013-07,BOLIVARIANO,activos_totales,2248.55,millones_usd,mayor_es_tamano,2013-07-01,1178.0404166666667,511.14,24,1070.5095833333335,90.87205907267614
2013-07,BOLIVARIANO,morosidad,97.67,porcentaje,menor_es_mejor,2013-07-01,12.641923076923076,4.039999999999999,26,85.02807692307692,672.5881529708845
2013-07,BOLIVARIANO,pasivos_totales,2059.72,millones_usd,informativo,2013-07-01,1061.7175,466.28,24,998.0024999999998,93.99887446519435
2013-07,BOLIVARIANO,patrimonio,175.42,millones_usd,mayor_es_mejor,2013-07-01,110.02999999999999,39.655,24,65.39,59.429246569117524
2013-07,BOLIVARIANO,roe,12.85,porcentaje,mayor_es_mejor,2013-07-01,10.525769230769232,9.57,26,2.324230769230768,22.08133883874738
2013-07,BOLIVARIANO,solvencia_proxy,7.28,porcentaje,mayor_es_mejor,2013-07-01,12.225416666666668,9.55,24,-4.9454166666666675,-40.451927337173245
2013-07,CAPITAL,activos_totales,146.09,millones_usd,mayor_es_tamano,2013-07-01,1178.0404166666667,511.14,24,-1031.9504166666668,-87.59889746284173
2013-07,CAPITAL,morosidad,5.57,porcentaje,menor_es_mejor,2013-07-01,12.641923076923076,4.039999999999999,26,-7.071923076923076,-55.94024764976117
2013-07,CAPITAL,pasivos_totales,128.71,millones_usd,informativo,2013-07-01,1061.7175,466.28,24,-933.0074999999999,-87.87718955371838
2013-07,CAPITAL,patrimonio,16.71,millones_usd,mayor_es_mejor,2013-07-01,110.02999999999999,39.655,24,-93.32,-84.81323275470328
2013-07,CAPITAL,roe,6.81,porcentaje,mayor_es_mejor,2013-07-01,10.525769230769232,9.57,26,-3.715769230769232,-35.30164066211131
2013-07,CAPITAL,solvencia_proxy,10.1,porcentaje,mayor_es_mejor,2013-07-01,12.225416666666668,9.55,24,-2.125416666666668,-17.38522886063871
2013-07,CITIBANK,activos_totales,560.7,millones_usd,mayor_es_tamano,2013-07-01,1178.0404166666667,511.14,24,-617.3404166666667,-52.40400990769629
2013-07,CITIBANK,morosidad,36.34,porcentaje,menor_es_mejor,2013-07-01,12.641923076923076,4.039999999999999,26,23.698076923076925,187.45626578234814
2013-07,CITIBANK,pasivos_totales,511.37,millones_usd,informativo,2013-07-01,1061.7175,466.28,24,-550.3475,-51.83558715006581
2013-07,CITIBANK,patrimonio,45.85,millones_usd,mayor_es_mejor,2013-07-01,110.02999999999999,39.655,24,-64.17999999999998,-58.32954648732163
2013-07,CITIBANK,roe,12.98,porcentaje,mayor_es_mejor,2013-07-01,10.525769230769232,9.57,26,2.4542307692307688,23.316402967077128
2013-07,CITIBANK,solvencia_proxy,7.94,porcentaje,mayor_es_mejor,2013-07-01,12.225416666666668,9.55,24,-4.285416666666667,-35.053338332026854
2013-07,COFIEC,activos_totales,25.85,millones_usd,mayor_es_tamano,2013-07-01,1178.0404166666667,511.14,24,-1152.1904166666668,-97.80567800270012
2013-07,COFIEC,morosidad,24.78,porcentaje,menor_es_mejor,2013-07-01,12.641923076923076,4.039999999999999,26,12.138076923076925,96.01448173050598
2013-07,COFIEC,pasivos_totales,18.91,millones_usd,informativo,2013-07-01,1061.7175,466.28,24,-1042.8075,-98.21892358372165
2013-07,COFIEC,patrimonio,6.71,millones_usd,mayor_es_mejor,2013-07-01,110.02999999999999,39.655,24,-103.32,-93.90166318276833
2013-07,COFIEC,roe,5.84,porcentaje,mayor_es_mejor,2013-07-01,10.525769230769232,9.57,26,-4.685769230769232,-44.51711915811014
2013-07,COFIEC,solvencia_proxy,13.76,porcentaje,mayor_es_mejor,2013-07-01,12.225416666666668,9.55,24,1.534583333333332,12.552401076991229
2013-07,COMERCIAL DE MANABI,activos_totales,43.84,millones_usd,mayor_es_tamano,2013-07-01,1178.0404166666667,511.14,24,-1134.2004166666668,-96.27856571134905
2013-07,COMERCIAL DE MANABI,morosidad,7.88,porcentaje,menor_es_mejor,2013-07-01,12.641923076923076,4.039999999999999,26,-4.761923076923076,-37.667711217256375
2013-07,COMERCIAL DE MANABI,pasivos_totales,36.25,millones_usd,informativo,2013-07-01,1061.7175,466.28,24,-1025.4675,-96.58572077789054
2013-07,COMERCIAL DE MANABI,patrimonio,7.46,millones_usd,mayor_es_mejor,2013-07-01,110.02999999999999,39.655,24,-102.57,-93.22003090066346
2013-07,COMERCIAL DE MANABI,roe,3.07,porcentaje,mayor_es_mejor,2013-07-01,10.525769230769232,9.57,26,-7.455769230769231,-70.83348558482844
2013-07,COMERCIAL DE MANABI,solvencia_proxy,12.82,porcentaje,mayor_es_mejor,2013-07-01,12.225416666666668,9.55,24,0.5945833333333326,4.863501584813053
2013-07,COOPNACIONAL,activos_totales,161.33,millones_usd,mayor_es_tamano,2013-07-01,1178.0404166666667,511.14,24,-1016.7104166666667,-86.30522368184171
2013-07,COOPNACIONAL,morosidad,80.42,porcentaje,menor_es_mejor,2013-07-01,12.641923076923076,4.039999999999999,26,67.77807692307692,536.137393896985
2013-07,COOPNACIONAL,pasivos_totales,139.7,millones_usd,informativo,2013-07-01,1061.7175,466.28,24,-922.0174999999999,-86.84207428058782
2013-07,COOPNACIONAL,patrimonio,20.51,millones_usd,mayor_es_mejor,2013-07-01,110.02999999999999,39.655,24,-89.51999999999998,-81.35962919203853
2013-07,COOPNACIONAL,roe,9.44,porcentaje,mayor_es_mejor,2013-07-01,10.525769230769232,9.57,26,-1.0857692307692322,-10.315343296671186
2013-07,COOPNACIONAL,solvencia_proxy,12.46,porcentaje,mayor_es_mejor,2013-07-01,12.225416666666668,9.55,24,0.23458333333333314,1.918816672915032
2013-07,D-MIRO,activos_totales,56.59,millones_usd,mayor_es_tamano,2013-07-01,1178.0404166666667,511.14,24,-1121.4504166666668,-95.19625989063053
2013-07,D-MIRO,morosidad,5.47,porcentaje,menor_es_mejor,2013-07-01,12.641923076923076,4.039999999999999,26,-7.171923076923076,-56.731266542943196
