periodo,banco_estandarizado,indicador,valor,unidad,sentido
2013-01,PRODUBANCO,activos_totales,2601.67,millones_usd,mayor_es_tamano
2013-01,PRODUBANCO,morosidad,2.13,porcentaje,menor_es_mejor
2013-01,PRODUBANCO,pasivos_totales,2355.71,millones_usd,informativo
2013-01,PRODUBANCO,patrimonio,244.53,millones_usd,mayor_es_mejor
2013-01,PRODUBANCO,roe,7.05,porcentaje,mayor_es_mejor
2013-01,PRODUBANCO,solvencia_proxy,8.14,porcentaje,mayor_es_mejor
2013-01,PROMERICA,activos_totales,725.07,millones_usd,mayor_es_tamano
2013-01,PROMERICA,morosidad,2.35,porcentaje,menor_es_mejor
2013-01,PROMERICA,pasivos_totales,669.97,millones_usd,informativo
2013-01,PROMERICA,patrimonio,54.93,millones_usd,mayor_es_mejor
2013-01,PROMERICA,roe,3.65,porcentaje,mayor_es_mejor
2013-01,PROMERICA,solvencia_proxy,6.96,porcentaje,mayor_es_mejor
2013-01,SOLIDARIO,activos_totales,401.42,millones_usd,mayor_es_tamano
2013-01,SOLIDARIO,morosidad,8.43,porcentaje,menor_es_mejor
2013-01,SOLIDARIO,pasivos_totales,343.2,millones_usd,informativo
2013-01,SOLIDARIO,patrimonio,57.5,millones_usd,mayor_es_mejor
2013-01,SOLIDARIO,roe,15.04,porcentaje,mayor_es_mejor
2013-01,SOLIDARIO,solvencia_proxy,12.7,porcentaje,mayor_es_mejor
2013-01,SUDAMERICANO,activos_totales,11.76,millones_usd,mayor_es_tamano
2013-01,SUDAMERICANO,morosidad,2.45,porcentaje,menor_es_mejor
2013-01,SUDAMERICANO,pasivos_totales,5.08,millones_usd,informativo
2013-01,SUDAMERICANO,patrimonio,6.68,millones_usd,mayor_es_mejor
2013-01,SUDAMERICANO,roe,9.33,porcentaje,mayor_es_mejor
2013-01,SUDAMERICANO,solvencia_proxy,39.36,porcentaje,mayor_es_mejor
2013-01,TERRITORIAL,activos_totales,206.97,millones_usd,mayor_es_tamano
2013-01,TERRITORIAL,morosidad,22.26,porcentaje,menor_es_mejor
2013-01,TERRITORIAL,pasivos_totales,190.18,millones_usd,informativo
2013-01,TERRITORIAL,patrimonio,16.79,millones_usd,mayor_es_mejor
2013-01,TERRITORIAL,roe,-8.27,porcentaje,mayor_es_mejor
2013-01,TERRITORIAL,solvencia_proxy,5.39,porcentaje,mayor_es_mejor
2013-01,UNIBANCO,activos_totales,406.79,millones_usd,mayor_es_tamano
2013-01,UNIBANCO,morosidad,9.41,porcentaje,menor_es_mejor
2013-01,UNIBANCO,pasivos_totales,333.22,millones_usd,informativo
2013-01,UNIBANCO,patrimonio,73.46,millones_usd,mayor_es_mejor
2013-01,UNIBANCO,roe,1.76,porcentaje,mayor_es_mejor
2013-01,UNIBANCO,solvencia_proxy,16.57,porcentaje,mayor_es_mejor
2013-02,AMAZONAS,activos_totales,165.92,millones_usd,mayor_es_tamano
2013-02,AMAZONAS,morosidad,7.58,porcentaje,menor_es_mejor
2013-02,AMAZONAS,pasivos_totales,148.68,millones_usd,informativo
2013-02,AMAZONAS,patrimonio,16.27,millones_usd,mayor_es_mejor
2013-02,AMAZONAS,roe,35.87,porcentaje,mayor_es_mejor
2013-02,AMAZONAS,solvencia_proxy,9.14,porcentaje,mayor_es_mejor
2013-02,AUSTRO,activos_totales,1187.83,millones_usd,mayor_es_tamano
2013-02,AUSTRO,morosidad,5.96,porcentaje,menor_es_mejor
2013-02,AUSTRO,pasivos_totales,1075.0,millones_usd,informativo
2013-02,AUSTRO,patrimonio,111.16,millones_usd,mayor_es_mejor
2013-02,AUSTRO,roe,9.04,porcentaje,mayor_es_mejor
2013-02,AUSTRO,solvencia_proxy,8.16,porcentaje,mayor_es_mejor
2013-02,BOLIVARIANO,activos_totales,2200.28,millones_usd,mayor_es_tamano
2013-02,BOLIVARIANO,morosidad,98.7,porcentaje,menor_es_mejor
2013-02,BOLIVARIANO,pasivos_totales,2012.6,millones_usd,informativo
2013-02,BOLIVARIANO,patrimonio,184.4,millones_usd,mayor_es_mejor
2013-02,BOLIVARIANO,roe,10.71,porcentaje,mayor_es_mejor
2013-02,BOLIVARIANO,solvencia_proxy,7.15,porcentaje,mayor_es_mejor
2013-02,CAPITAL,activos_totales,147.74,millones_usd,mayor_es_tamano
2013-02,CAPITAL,morosidad,6.25,porcentaje,menor_es_mejor
2013-02,CAPITAL,pasivos_totales,130.7,millones_usd,informativo
2013-02,CAPITAL,patrimonio,16.71,millones_usd,mayor_es_mejor
2013-02,CAPITAL,roe,11.98,porcentaje,mayor_es_mejor
2013-02,CAPITAL,solvencia_proxy,9.92,porcentaje,mayor_es_mejor
2013-02,CITIBANK,activos_totales,568.68,millones_usd,mayor_es_tamano
2013-02,CITIBANK,morosidad,38.82,porcentaje,menor_es_mejor
2013-02,CITIBANK,pasivos_totales,521.18,millones_usd,informativo
2013-02,CITIBANK,patrimonio,45.89,millones_usd,mayor_es_mejor
2013-02,CITIBANK,roe,20.94,porcentaje,mayor_es_mejor
2013-02,CITIBANK,solvencia_proxy,7.34,porcentaje,mayor_es_mejor
2013-02,COFIEC,activos_totales,26.53,millones_usd,mayor_es_tamano
2013-02,COFIEC,morosidad,35.25,porcentaje,menor_es_mejor
2013-02,COFIEC,pasivos_totales,20.08,millones_usd,informativo
2013-02,COFIEC,patrimonio,6.69,millones_usd,mayor_es_mejor
2013-02,COFIEC,roe,-21.49,porcentaje,mayor_es_mejor
2013-02,COFIEC,solvencia_proxy,16.92,porcentaje,mayor_es_mejor
2013-02,COMERCIAL DE MANABI,activos_totales,41.54,millones_usd,mayor_es_tamano
2013-02,COMERCIAL DE MANABI,morosidad,8.85,porcentaje,menor_es_mejor
2013-02,COMERCIAL DE MANABI,pasivos_totales,34.08,millones_usd,informativo
2013-02,COMERCIAL DE MANABI,patrimonio,7.46,millones_usd,mayor_es_mejor
2013-02,COMERCIAL DE MANABI,roe,21.88,porcentaje,mayor_es_mejor
2013-02,COMERCIAL DE MANABI,solvencia_proxy,13.5,porcentaje,mayor_es_mejor
2013-02,COOPNACIONAL,activos_totales,155.81,millones_usd,mayor_es_tamano
2013-02,COOPNACIONAL,morosidad,86.09,porcentaje,menor_es_mejor
2013-02,COOPNACIONAL,pasivos_totales,134.92,millones_usd,informativo
2013-02,COOPNACIONAL,patrimonio,20.51,millones_usd,mayor_es_mejor
2013-02,COOPNACIONAL,roe,11.31,porcentaje,mayor_es_mejor
2013-02,COOPNACIONAL,solvencia_proxy,12.83,porcentaje,mayor_es_mejor
2013-02,D-MIRO,activos_totales,55.6,millones_usd,mayor_es_tamano
2013-02,D-MIRO,morosidad,5.38,porcentaje,menor_es_mejor
2013-02,D-MIRO,pasivos_totales,44.73,millones_usd,informativo
2013-02,D-MIRO,patrimonio,10.82,millones_usd,mayor_es_mejor
2013-02,D-MIRO,roe,2.43,porcentaje,mayor_es_mejor
2013-02,D-MIRO,solvencia_proxy,18.31,porcentaje,mayor_es_mejor
2013-02,DELBANK,activos_totales,19.53,millones_usd,mayor_es_tamano
2013-02,DELBANK,morosidad,3.51,porcentaje,menor_es_mejor
2013-02,DELBANK,pasivos_totales,12.01,millones_usd,informativo
2013-02,DELBANK,patrimonio,7.54,millones_usd,mayor_es_mejor
2013-02,DELBANK,roe,-2.01,porcentaje,mayor_es_mejor
2013-02,DELBANK,solvencia_proxy,32.25,porcentaje,mayor_es_mejor
2013-02,FINCA,activos_totales,52.1,millones_usd,mayor_es_tamano
2013-02,FINCA,morosidad,10.49,porcentaje,menor_es_mejor
2013-02,FINCA,pasivos_totales,41.87,millones_usd,informativo
2013-02,FINCA,patrimonio,10.79,millones_usd,mayor_es_mejor
2013-02,FINCA,roe,-30.98,porcentaje,mayor_es_mejor
2013-02,FINCA,solvencia_proxy,16.79,porcentaje,mayor_es_mejor
2013-02,GENERAL RUMIÑAHUI,activos_totales,548.76,millones_usd,mayor_es_tamano
2013-02,GENERAL RUMIÑAHUI,morosidad,2.91,porcentaje,menor_es_mejor
2013-02,GENERAL RUMIÑAHUI,pasivos_totales,510.8,millones_usd,informativo
2013-02,GENERAL RUMIÑAHUI,patrimonio,37.15,millones_usd,mayor_es_mejor
2013-02,GENERAL RUMIÑAHUI,roe,13.09,porcentaje,mayor_es_mejor
2013-02,GENERAL RUMIÑAHUI,solvencia_proxy,6.44,porcentaje,mayor_es_mejor
2013-02,GUAYAQUIL,activos_totales,3346.41,millones_usd,mayor_es_tamano
2013-02,GUAYAQUIL,morosidad,2.94,porcentaje,menor_es_mejor
2013-02,GUAYAQUIL,pasivos_totales,3008.35,millones_usd,informativo
2013-02,GUAYAQUIL,patrimonio,333.57,millones_usd,mayor_es_mejor
2013-02,GUAYAQUIL,roe,8.09,porcentaje,mayor_es_mejor
2013-02,GUAYAQUIL,solvencia_proxy,8.65,porcentaje,mayor_es_mejor
2013-02,INTERNACIONAL,activos_totales,2072.5,millones_usd,mayor_es_tamano
2013-02,INTERNACIONAL,morosidad,2.0,porcentaje,menor_es_mejor
2013-02,INTERNACIONAL,pasivos_totales,1878.7,millones_usd,informativo
2013-02,INTERNACIONAL,patrimonio,190.72,millones_usd,mayor_es_mejor
2013-02,INTERNACIONAL,roe,9.7,porcentaje,mayor_es_mejor
2013-02,INTERNACIONAL,solvencia_proxy,8.0,porcentaje,mayor_es_mejor
2013-02,LITORAL,activos_totales,27.33,millones_usd,mayor_es_tamano
2013-02,LITORAL,morosidad,10.47,porcentaje,menor_es_mejor
2013-02,LITORAL,pasivos_totales,23.3,millones_usd,informativo
2013-02,LITORAL,patrimonio,4.03,millones_usd,mayor_es_mejor
2013-02,LITORAL,roe,1.08,porcentaje,mayor_es_mejor
2013-02,LITORAL,solvencia_proxy,11.53,porcentaje,mayor_es_mejor
2013-02,LOJA,activos_totales,370.38,millones_usd,mayor_es_tamano
2013-02,LOJA,morosidad,4.2,porcentaje,menor_es_mejor
2013-02,LOJA,pasivos_totales,333.73,millones_usd,informativo
2013-02,LOJA,patrimonio,35.5,millones_usd,mayor_es_mejor
2013-02,LOJA,roe,19.54,porcentaje,mayor_es_mejor
2013-02,LOJA,solvencia_proxy,8.46,porcentaje,mayor_es_mejor
2013-02,MACHALA,activos_totales,613.37,millones_usd,mayor_es_tamano
2013-02,MACHALA,morosidad,2.52,porcentaje,menor_es_mejor
2013-02,MACHALA,pasivos_totales,566.98,millones_usd,informativo
2013-02,MACHALA,patrimonio,46.13,millones_usd,mayor_es_mejor
2013-02,MACHALA,roe,3.48,porcentaje,mayor_es_mejor
2013-02,MACHALA,solvencia_proxy,6.84,porcentaje,mayor_es_mejor
2013-02,PACIFICO,activos_totales,3270.9,millones_usd,mayor_es_tamano
2013-02,PACIFICO,morosidad,1.45,porcentaje,menor_es_mejor
2013-02,PACIFICO,pasivos_totales,2843.58,millones_usd,informativo
2013-02,PACIFICO,patrimonio,421.82,millones_usd,mayor_es_mejor
2013-02,PACIFICO,roe,7.83,porcentaje,mayor_es_mejor
2013-02,PACIFICO,solvencia_proxy,11.02,porcentaje,mayor_es_mejor
2013-02,PICHINCHA,activos_totales,7927.77,millones_usd,mayor_es_tamano
2013-02,PICHINCHA,morosidad,4.11,porcentaje,menor_es_mejor
2013-02,PICHINCHA,pasivos_totales,7164.6,millones_usd,informativo
2013-02,PICHINCHA,patrimonio,756.62,millones_usd,mayor_es_mejor
2013-02,PICHINCHA,roe,5.19,porcentaje,mayor_es_mejor
2013-02,PICHINCHA,solvencia_proxy,8.45,porcentaje,mayor_es_mejor
2013-02,PROCREDIT,activos_totales,448.83,millones_usd,mayor_es_tamano
2013-02,PROCREDIT,morosidad,1.99,porcentaje,menor_es_mejor
2013-02,PROCREDIT,pasivos_totales,393.23,millones_usd,informativo
2013-02,PROCREDIT,patrimonio,54.58,millones_usd,mayor_es_mejor
2013-02,PROCREDIT,roe,11.15,porcentaje,mayor_es_mejor
2013-02,PROCREDIT,solvencia_proxy,11.07,porcentaje,mayor_es_mejor
2013-02,PRODUBANCO,activos_totales,2607.4,millones_usd,mayor_es_tamano
2013-02,PRODUBANCO,morosidad,2.02,porcentaje,menor_es_mejor
2013-02,PRODUBANCO,pasivos_totales,2360.37,millones_usd,informativo
2013-02,PRODUBANCO,patrimonio,244.57,millones_usd,mayor_es_mejor
2013-02,PRODUBANCO,roe,6.02,porcentaje,mayor_es_mejor
2013-02,PRODUBANCO,solvencia_proxy,8.23,porcentaje,mayor_es_mejor
2013-02,PROMERICA,activos_totales,722.02,millones_usd,mayor_es_tamano
2013-02,PROMERICA,morosidad,2.58,porcentaje,menor_es_mejor
2013-02,PROMERICA,pasivos_totales,666.77,millones_usd,informativo
2013-02,PROMERICA,patrimonio,54.93,millones_usd,mayor_es_mejor
2013-02,PROMERICA,roe,3.53,porcentaje,mayor_es_mejor
2013-02,PROMERICA,solvencia_proxy,6.98,porcentaje,mayor_es_mejor
2013-02,SOLIDARIO,activos_totales,394.24,millones_usd,mayor_es_tamano
2013-02,SOLIDARIO,morosidad,8.89,porcentaje,menor_es_mejor
2013-02,SOLIDARIO,pasivos_totales,335.6,millones_usd,informativo
2013-02,SOLIDARIO,patrimonio,57.47,millones_usd,mayor_es_mejor
2013-02,SOLIDARIO,roe,12.13,porcentaje,mayor_es_mejor
2013-02,SOLIDARIO,solvencia_proxy,12.94,porcentaje,mayor_es_mejor
2013-02,SUDAMERICANO,activos_totales,11.57,millones_usd,mayor_es_tamano
2013-02,SUDAMERICANO,morosidad,2.02,porcentaje,menor_es_mejor
2013-02,SUDAMERICANO,pasivos_totales,4.87,millones_usd,informativo
2013-02,SUDAMERICANO,patrimonio,6.68,millones_usd,mayor_es_mejor
2013-02,SUDAMERICANO,roe,1.22,porcentaje,mayor_es_mejor
2013-02,SUDAMERICANO,solvencia_proxy,40.54,porcentaje,mayor_es_mejor
2013-02,TERRITORIAL,activos_totales,170.24,millones_usd,mayor_es_tamano
2013-02,TERRITORIAL,morosidad,22.08,porcentaje,menor_es_mejor
2013-02,TERRITORIAL,pasivos_totales,153.45,millones_usd,informativo
2013-02,TERRITORIAL,patrimonio,16.79,millones_usd,mayor_es_mejor
2013-02,TERRITORIAL,roe,30.33,porcentaje,mayor_es_mejor
2013-02,TERRITORIAL,solvencia_proxy,7.21,porcentaje,mayor_es_mejor
2013-02,UNIBANCO,activos_totales,398.08,millones_usd,mayor_es_tamano
2013-02,UNIBANCO,morosidad,9.75,porcentaje,menor_es_mejor
2013-02,UNIBANCO,pasivos_totales,324.39,millones_usd,informativo
2013-02,UNIBANCO,patrimonio,73.46,millones_usd,mayor_es_mejor
2013-02,UNIBANCO,roe,1.82,porcentaje,mayor_es_mejor
2013-02,UNIBANCO,solvencia_proxy,16.88,porcentaje,mayor_es_mejor
2013-03,AMAZONAS,activos_totales,157.53,millones_usd,mayor_es_tamano
2013-03,AMAZONAS,morosidad,6.36,porcentaje,menor_es_mejor
2013-03,AMAZONAS,pasivos_totales,140.16,millones_usd,informativo
2013-03,AMAZONAS,patrimonio,16.27,millones_usd,mayor_es_mejor
2013-03,AMAZONAS,roe,27.03,porcentaje,mayor_es_mejor
2013-03,AMAZONAS,solvencia_proxy,9.46,porcentaje,mayor_es_mejor
2013-03,AUSTRO,activos_totales,1211.98,millones_usd,mayor_es_tamano
2013-03,AUSTRO,morosidad,5.92,porcentaje,menor_es_mejor
2013-03,AUSTRO,pasivos_totales,1098.32,millones_usd,informativo
2013-03,AUSTRO,patrimonio,111.2,millones_usd,mayor_es_mejor
2013-03,AUSTRO,roe,8.86,porcentaje,mayor_es_mejor
2013-03,AUSTRO,solvencia_proxy,7.98,porcentaje,mayor_es_mejor
2013-03,BOLIVARIANO,activos_totales,2193.51,millones_usd,mayor_es_tamano
2013-03,BOLIVARIANO,morosidad,1.11,porcentaje,menor_es_mejor
2013-03,BOLIVARIANO,pasivos_totales,2012.64,millones_usd,informativo
2013-03,BOLIVARIANO,patrimonio,175.78,millones_usd,mayor_es_mejor
2013-03,BOLIVARIANO,roe,11.19,porcentaje,mayor_es_mejor
2013-03,BOLIVARIANO,solvencia_proxy,6.86,porcentaje,mayor_es_mejor
2013-03,CAPITAL,activos_totales,150.77,millones_usd,mayor_es_tamano
2013-03,CAPITAL,morosidad,5.7,porcentaje,menor_es_mejor
2013-03,CAPITAL,pasivos_totales,133.69,millones_usd,informativo
2013-03,CAPITAL,patrimonio,16.71,millones_usd,mayor_es_mejor
2013-03,CAPITAL,roe,8.79,porcentaje,mayor_es_mejor
2013-03,CAPITAL,solvencia_proxy,9.79,porcentaje,mayor_es_mejor
2013-03,CITIBANK,activos_totales,519.88,millones_usd,mayor_es_tamano
2013-03,CITIBANK,morosidad,40.79,porcentaje,menor_es_mejor
2013-03,CITIBANK,pasivos_totales,471.33,millones_usd,informativo
2013-03,CITIBANK,patrimonio,45.87,millones_usd,mayor_es_mejor
2013-03,CITIBANK,roe,23.38,porcentaje,mayor_es_mejor
2013-03,CITIBANK,solvencia_proxy,8.17,porcentaje,mayor_es_mejor
2013-03,COFIEC,activos_totales,26.42,millones_usd,mayor_es_tamano
2013-03,COFIEC,morosidad,33.28,porcentaje,menor_es_mejor
2013-03,COFIEC,pasivos_totales,19.99,millones_usd,informativo
2013-03,COFIEC,patrimonio,6.69,millones_usd,mayor_es_mejor
2013-03,COFIEC,roe,-15.8,porcentaje,mayor_es_mejor
2013-03,COFIEC,solvencia_proxy,15.35,porcentaje,mayor_es_mejor
2013-03,COMERCIAL DE MANABI,activos_totales,42.42,millones_usd,mayor_es_tamano
2013-03,COMERCIAL DE MANABI,morosidad,8.73,porcentaje,menor_es_mejor
2013-03,COMERCIAL DE MANABI,pasivos_totales,34.87,millones_usd,informativo
2013-03,COMERCIAL DE MANABI,patrimonio,7.46,millones_usd,mayor_es_mejor
2013-03,COMERCIAL DE MANABI,roe,4.99,porcentaje,mayor_es_mejor
2013-03,COMERCIAL DE MANABI,solvencia_proxy,13.33,porcentaje,mayor_es_mejor
2013-03,COOPNACIONAL,activos_totales,158.64,millones_usd,mayor_es_tamano
2013-03,COOPNACIONAL,morosidad,50.48,porcentaje,menor_es_mejor
2013-03,COOPNACIONAL,pasivos_totales,137.7,millones_usd,informativo
2013-03,COOPNACIONAL,patrimonio,20.51,millones_usd,mayor_es_mejor
2013-03,COOPNACIONAL,roe,8.49,porcentaje,mayor_es_mejor
2013-03,COOPNACIONAL,solvencia_proxy,12.52,porcentaje,mayor_es_mejor
2013-03,D-MIRO,activos_totales,54.79,millones_usd,mayor_es_tamano
2013-03,D-MIRO,morosidad,5.49,porcentaje,menor_es_mejor
2013-03,D-MIRO,pasivos_totales,43.85,millones_usd,informativo
2013-03,D-MIRO,patrimonio,10.82,millones_usd,mayor_es_mejor
2013-03,D-MIRO,roe,4.19,porcentaje,mayor_es_mejor
2013-03,D-MIRO,solvencia_proxy,18.68,porcentaje,mayor_es_mejor
2013-03,DELBANK,activos_totales,18.88,millones_usd,mayor_es_tamano
2013-03,DELBANK,morosidad,4.46,porcentaje,menor_es_mejor
2013-03,DELBANK,pasivos_totales,11.36,millones_usd,informativo
2013-03,DELBANK,patrimonio,7.54,millones_usd,mayor_es_mejor
2013-03,DELBANK,roe,-1.04,porcentaje,mayor_es_mejor
2013-03,DELBANK,solvencia_proxy,32.79,porcentaje,mayor_es_mejor
2013-03,FINCA,activos_totales,50.73,millones_usd,mayor_es_tamano
2013-03,FINCA,morosidad,11.47,porcentaje,menor_es_mejor
2013-03,FINCA,pasivos_totales,40.9,millones_usd,informativo
2013-03,FINCA,patrimonio,10.8,millones_usd,mayor_es_mejor
2013-03,FINCA,roe,-35.45,porcentaje,mayor_es_mejor
2013-03,FINCA,solvencia_proxy,16.61,porcentaje,mayor_es_mejor
2013-03,GENERAL RUMIÑAHUI,activos_totales,533.39,millones_usd,mayor_es_tamano
2013-03,GENERAL RUMIÑAHUI,morosidad,2.5,porcentaje,menor_es_mejor
2013-03,GENERAL RUMIÑAHUI,pasivos_totales,496.9,millones_usd,informativo
2013-03,GENERAL RUMIÑAHUI,patrimonio,35.28,millones_usd,mayor_es_mejor
2013-03,GENERAL RUMIÑAHUI,roe,13.24,porcentaje,mayor_es_mejor
2013-03,GENERAL RUMIÑAHUI,solvencia_proxy,6.35,porcentaje,mayor_es_mejor
2013-03,GUAYAQUIL,activos_totales,3412.89,millones_usd,mayor_es_tamano
2013-03,GUAYAQUIL,morosidad,3.0,porcentaje,menor_es_mejor
2013-03,GUAYAQUIL,pasivos_totales,3086.88,millones_usd,informativo
2013-03,GUAYAQUIL,patrimonio,318.6,millones_usd,mayor_es_mejor
2013-03,GUAYAQUIL,roe,8.99,porcentaje,mayor_es_mejor
2013-03,GUAYAQUIL,solvencia_proxy,8.28,porcentaje,mayor_es_mejor
2013-03,INTERNACIONAL,activos_totales,2097.92,millones_usd,mayor_es_tamano
2013-03,INTERNACIONAL,morosidad,1.93,porcentaje,menor_es_mejor
2013-03,INTERNACIONAL,pasivos_totales,1901.77,millones_usd,informativo
2013-03,INTERNACIONAL,patrimonio,190.82,millones_usd,mayor_es_mejor
2013-03,INTERNACIONAL,roe,11.2,porcentaje,mayor_es_mejor
2013-03,INTERNACIONAL,solvencia_proxy,8.18,porcentaje,mayor_es_mejor
2013-03,LITORAL,activos_totales,25.7,millones_usd,mayor_es_tamano
2013-03,LITORAL,morosidad,5.82,porcentaje,menor_es_mejor
2013-03,LITORAL,pasivos_totales,21.66,millones_usd,informativo
2013-03,LITORAL,patrimonio,4.03,millones_usd,mayor_es_mejor
2013-03,LITORAL,roe,1.56,porcentaje,mayor_es_mejor
2013-03,LITORAL,solvencia_proxy,12.95,porcentaje,mayor_es_mejor
2013-03,LOJA,activos_totales,372.0,millones_usd,mayor_es_tamano
2013-03,LOJA,morosidad,4.62,porcentaje,menor_es_mejor
2013-03,LOJA,pasivos_totales,334.49,millones_usd,informativo
2013-03,LOJA,patrimonio,35.51,millones_usd,mayor_es_mejor
2013-03,LOJA,roe,22.57,porcentaje,mayor_es_mejor
2013-03,LOJA,solvencia_proxy,8.69,porcentaje,mayor_es_mejor
2013-03,MACHALA,activos_totales,614.08,millones_usd,mayor_es_tamano
2013-03,MACHALA,morosidad,2.73,porcentaje,menor_es_mejor
2013-03,MACHALA,pasivos_totales,567.57,millones_usd,informativo
2013-03,MACHALA,patrimonio,46.17,millones_usd,mayor_es_mejor
2013-03,MACHALA,roe,2.97,porcentaje,mayor_es_mejor
2013-03,MACHALA,solvencia_proxy,6.79,porcentaje,mayor_es_mejor
2013-03,PACIFICO,activos_totales,3363.44,millones_usd,mayor_es_tamano
2013-03,PACIFICO,morosidad,1.67,porcentaje,menor_es_mejor
2013-03,PACIFICO,pasivos_totales,2933.45,millones_usd,informativo
2013-03,PACIFICO,patrimonio,421.83,millones_usd,mayor_es_mejor
2013-03,PACIFICO,roe,7.73,porcentaje,mayor_es_mejor
2013-03,PACIFICO,solvencia_proxy,10.57,porcentaje,mayor_es_mejor
2013-03,PICHINCHA,activos_totales,8092.89,millones_usd,mayor_es_tamano
2013-03,PICHINCHA,morosidad,3.93,porcentaje,menor_es_mejor
2013-03,PICHINCHA,pasivos_totales,7325.96,millones_usd,informativo
2013-03,PICHINCHA,patrimonio,755.01,millones_usd,mayor_es_mejor
2013-03,PICHINCHA,roe,6.3,porcentaje,mayor_es_mejor
2013-03,PICHINCHA,solvencia_proxy,8.17,porcentaje,mayor_es_mejor
2013-03,PROCREDIT,activos_totales,445.81,millones_usd,mayor_es_tamano
2013-03,PROCREDIT,morosidad,2.1,porcentaje,menor_es_mejor
2013-03,PROCREDIT,pasivos_totales,395.95,millones_usd,informativo
2013-03,PROCREDIT,patrimonio,48.44,millones_usd,mayor_es_mejor
2013-03,PROCREDIT,roe,10.77,porcentaje,mayor_es_mejor
2013-03,PROCREDIT,solvencia_proxy,9.74,porcentaje,mayor_es_mejor
2013-03,PRODUBANCO,activos_totales,2631.78,millones_usd,mayor_es_tamano
2013-03,PRODUBANCO,morosidad,2.06,porcentaje,menor_es_mejor
2013-03,PRODUBANCO,pasivos_totales,2383.29,millones_usd,informativo
2013-03,PRODUBANCO,patrimonio,244.82,millones_usd,mayor_es_mejor
2013-03,PRODUBANCO,roe,6.0,porcentaje,mayor_es_mejor
2013-03,PRODUBANCO,solvencia_proxy,8.17,porcentaje,mayor_es_mejor
2013-03,PROMERICA,activos_totales,717.52,millones_usd,mayor_es_tamano
2013-03,PROMERICA,morosidad,2.31,porcentaje,menor_es_mejor
2013-03,PROMERICA,pasivos_totales,661.91,millones_usd,informativo
2013-03,PROMERICA,patrimonio,54.97,millones_usd,mayor_es_mejor
2013-03,PROMERICA,roe,4.65,porcentaje,mayor_es_mejor
2013-03,PROMERICA,solvencia_proxy,7.01,porcentaje,mayor_es_mejor
2013-03,SOLIDARIO,activos_totales,393.99,millones_usd,mayor_es_tamano
2013-03,SOLIDARIO,morosidad,8.62,porcentaje,menor_es_mejor
2013-03,SOLIDARIO,pasivos_totales,334.93,millones_usd,informativo
2013-03,SOLIDARIO,patrimonio,57.48,millones_usd,mayor_es_mejor
2013-03,SOLIDARIO,roe,10.99,porcentaje,mayor_es_mejor
2013-03,SOLIDARIO,solvencia_proxy,12.86,porcentaje,mayor_es_mejor
2013-03,SUDAMERICANO,activos_totales,11.58,millones_usd,mayor_es_tamano
2013-03,SUDAMERICANO,morosidad,2.02,porcentaje,menor_es_mejor
2013-03,SUDAMERICANO,pasivos_totales,4.79,millones_usd,informativo
2013-03,SUDAMERICANO,patrimonio,6.68,millones_usd,mayor_es_mejor
2013-03,SUDAMERICANO,roe,7.04,porcentaje,mayor_es_mejor
2013-03,SUDAMERICANO,solvencia_proxy,40.35,porcentaje,mayor_es_mejor
2013-03,TERRITORIAL,activos_totales,,millones_usd,mayor_es_tamano
2013-03,TERRITORIAL,morosidad,0.0,porcentaje,menor_es_mejor
2013-03,TERRITORIAL,pasivos_totales,,millones_usd,informativo
2013-03,TERRITORIAL,patrimonio,,millones_usd,mayor_es_mejor
2013-03,TERRITORIAL,roe,0.0,porcentaje,mayor_es_mejor
2013-03,TERRITORIAL,solvencia_proxy,,porcentaje,mayor_es_mejor
2013-03,UNIBANCO,activos_totales,399.5,millones_usd,mayor_es_tamano
2013-03,UNIBANCO,morosidad,10.64,porcentaje,menor_es_mejor
2013-03,UNIBANCO,pasivos_totales,325.66,millones_usd,informativo
2013-03,UNIBANCO,patrimonio,73.49,millones_usd,mayor_es_mejor
2013-03,UNIBANCO,roe,1.9,porcentaje,mayor_es_mejor
2013-03,UNIBANCO,solvencia_proxy,16.71,porcentaje,mayor_es_mejor
2013-04,AMAZONAS,activos_totales,144.83,millones_usd,mayor_es_tamano
2013-04,AMAZONAS,morosidad,6.97,porcentaje,menor_es_mejor
2013-04,AMAZONAS,pasivos_totales,127.09,millones_usd,informativo
